"","Campaign_ID","Target_Audience","Campaign_Goal","Duration","Channel_Used","Conversion_Rate","Acquisition_Cost","ROI","Location","Language","Clicks","Impressions","Engagement_Score","Customer_Segment","Date","Company"
"159758",732991,"Men 35-44","Increase Sales",13,"Twitter",0.0587857848227663,11415,2.97434329841194,"Miami","English",8627.84,29015,96.7166666666666,"Technology","2022-03-24","Giga Geeks"
"184703",362988,"All Ages","Brand Awareness",20,"Twitter",0.193867288019791,12325,5.71075620209018,"New York","French",10697.61,32235.264,107.45088,"Food","2022-02-06","Savor Street"
"131701",322363,"Women 25-34","Product Launch",28,"Pinterest",0.134767154329906,11204,2.41397937726264,"Austin","English",1791.3324,4430.16,14.7672,"Home","2022-06-08","Homely Haven"
"85286",121213,"All Ages","Brand Awareness",16,"Instagram",0.334442365411657,8607,25.0122989722683,"Los Angeles","French",75709.942,171486.72,571.6224,"Home","2022-11-19","Dwell Delight"
"105999",252757,"Women 18-24","Market Expansion",13,"Instagram",0.024716063125561,9938,0.980188027484793,"Miami","English",15785.6,52206,174.02,"Health","2022-03-18","Vigor Valley"
"199018",357187,"Women 25-34","Market Expansion",3,"Twitter",0.724197899717123,6154,7.33216081671353,"New York","English",19089,45510.4,151.701333333333,"Fashion","2022-12-02","Glam Garments"
"131033",354259,"Men 18-24","Market Expansion",28,"Pinterest",0.0575284052681221,2536,7.80173557746317,"Las Vegas","English",269.4912,2742.336,9.14112,"Technology","2022-01-11","Silicon Saga"
"67762",879621,"Women 18-24","Brand Awareness",21,"Instagram",0.129199268259466,3276,29.8935906187553,"Miami","English",17755.4432,69987.456,233.29152,"Technology","2022-11-05","Giga Geeks"
"140466",173513,"Women 25-34","Brand Awareness",23,"Pinterest",0.777610854162618,14945,6.55846675591951,"Los Angeles","English",41500.7978,103481.28,344.9376,"Food","2022-07-22","Gastronomy Guild"
"74242",309183,"Women 25-34","Increase Sales",21,"Instagram",0.198748093324655,2739,4.60847680153243,"Austin","English",18278.26,37828.944,126.09648,"Technology","2022-02-16","Silicon Saga"
"27081",482488,"Men 25-34","Increase Sales",25,"Facebook",0.170763332051139,2500,11.7492929150557,"New York","English",87196.956,237692.16,792.3072,"Home","2022-11-12","Furnish Fine"
"122794",691353,"Men 18-24","Increase Sales",23,"Instagram",0.125269447518473,7611,20.1941055558764,"Las Vegas","French",1180.1856,7821.36,26.0712,"Fashion","2022-12-02","Attire Artistry"
"45682",472949,"Women 45-60","Market Expansion",18,"Facebook",0.039006774775898,4219,1.71493911499622,"Austin","French",24709.3132,50906.88,169.6896,"Health","2022-04-23","Elixir Essence"
"6668",203327,"Women 35-44","Market Expansion",7,"Facebook",0.0618705592989507,5160,7.94789914626819,"Austin","English",9923.68,17414.1,58.047,"Technology","2022-05-08","Giga Geeks"
"92955",696394,"Men 35-44","Product Launch",28,"Instagram",0.556302726218452,7483,17.3185580792535,"New York","English",44213.4,122247.936,407.49312,"Food","2022-10-19","Epicurean Edge"
"113396",654719,"Women 25-34","Market Expansion",28,"Instagram",0.0896652818335355,11313,22.2997698168991,"Las Vegas","English",8368.9408,43454.88,144.8496,"Fashion","2022-06-21","Vogue Visions"
"87225",917922,"Women 25-34","Market Expansion",19,"Instagram",0.112202664654898,13374,4.84738523088896,"Austin","English",8029.2212,16985.376,56.61792,"Home","2022-02-15","Living Luxe"
"180936",190306,"All Ages","Increase Sales",24,"Twitter",0.140212583863261,12813,6.62343906477159,"Austin","French",14833.39,30822.768,102.74256,"Food","2022-07-24","Epicurean Edge"
"84257",363456,"Women 25-34","Market Expansion",14,"Instagram",0.220278032063559,9652,21.7228566536981,"New York","French",19966.8,47491.2,158.304,"Home","2022-01-05","Cozy Corners"
"138729",659863,"Women 45-60","Increase Sales",19,"Pinterest",0.048691774555457,10008,1.23984630335491,"Austin","French",5838.3468,13476.24,44.9208,"Home","2022-08-28","Hearth Harmony"
"27232",197702,"Women 18-24","Product Launch",20,"Facebook",0.146352090426455,1809,30.4059733469875,"Austin","French",17156.3964,35546.688,118.48896,"Home","2022-06-04","Dwell Delight"
"7914",250074,"Women 25-34","Market Expansion",25,"Facebook",0.385469678082469,9316,5.85795278938021,"New York","French",47145.714,130120.704,433.73568,"Technology","2022-08-20","Quantum Quirks"
"164039",488488,"Men 35-44","Increase Sales",22,"Twitter",0.0797396715575833,10067,5.80892548713721,"Miami","English",16105.9712,63628.992,212.09664,"Technology","2022-09-26","Gadget Giants"
"103442",851931,"Women 25-34","Market Expansion",12,"Instagram",0.0986287925124594,11714,17.3017794904861,"Austin","English",16373.76,28436.4,94.788,"Health","2022-11-03","Elixir Essence"
"46255",985296,"Men 45-60","Product Launch",27,"Facebook",0.084501707098655,6527,32.9914693185898,"New York","French",17037.405,49259.52,164.1984,"Health","2022-05-02","Heal Hub"
"159905",381224,"Women 45-60","Market Expansion",21,"Twitter",0.179062254272357,3177,0.529193944509564,"New York","French",67333.959,184345.344,614.48448,"Technology","2022-09-04","Pixel Pioneers"
"39362",609337,"All Ages","Increase Sales",13,"Facebook",0.0180981673911696,10025,16.6509857658924,"Las Vegas","Spanish",14352,61148.7,203.829,"Food","2022-02-14","Feast Flavors"
"63631",227165,"Women 35-44","Increase Sales",10,"Facebook",0.0279760112875499,1391,0.551779212681572,"Austin","English",16526.64,28697.7,95.659,"Fashion","2022-03-15","Glam Garments"
"115348",761524,"Men 35-44","Increase Sales",26,"Instagram",0.471617093950214,1236,2.07561226966831,"New York","English",3417.645,12683.52,42.2784,"Fashion","2022-08-08","Mode Maven"
"15461",331241,"Women 25-34","Brand Awareness",16,"Facebook",0.0542476525293694,4169,25.8560214155961,"Las Vegas","Spanish",30629.0688,153801.504,512.67168,"Technology","2022-02-08","Gadget Giants"
"117755",649839,"All Ages","Market Expansion",21,"Instagram",0.0641346705480643,13819,32.796143342828,"Las Vegas","English",29233.6,146883.456,489.61152,"Fashion","2022-11-08","Attire Artistry"
"130883",408752,"Women 18-24","Product Launch",6,"Pinterest",0.0558043251035685,12868,7.41373319815698,"Las Vegas","English",4062.08,19482.3,64.941,"Technology","2022-06-22","Silicon Saga"
"19169",936707,"Men 18-24","Market Expansion",3,"Facebook",0.469894361380958,1206,38.8285287129896,"Los Angeles","English",25737.32,50326.5,167.755,"Home","2022-07-13","Decor Dreams"
"26726",131392,"Men 45-60","Market Expansion",28,"Facebook",0.306232730999587,4572,42.3613463453761,"Los Angeles","French",35660.5634,82509.84,275.0328,"Home","2022-11-19","Decor Dreams"
"177250",356928,"Women 35-44","Product Launch",18,"Twitter",0.259291007399575,7158,3.08209806767821,"New York","English",88856.229,242150.4,807.168,"Food","2022-08-12","Savor Street"
"141510",521174,"Women 35-44","Product Launch",18,"Pinterest",0.265230728949883,13458,3.34446290418498,"New York","English",56003.64,167606.784,558.68928,"Food","2022-02-11","Savor Street"
"60440",217551,"Women 35-44","Brand Awareness",9,"Facebook",0.0360154327386421,10362,16.7868982463248,"Austin","English",12068.68,21079.8,70.266,"Fashion","2022-05-01","Trend Tailors"
"78937",914315,"Women 25-34","Brand Awareness",14,"Instagram",0.087082994671143,6594,18.7355100118277,"Austin","French",275.6,926.7,3.089,"Technology","2022-08-17","Giga Geeks"
"42599",388963,"Men 18-24","Brand Awareness",3,"Facebook",0.302558489596103,3700,15.5818248538926,"New York","English",13257.3,32352,107.84,"Health","2022-03-07","Balance Beam"
"107840",708462,"Men 18-24","Product Launch",24,"Instagram",0.0637211982142977,8789,12.4807798468991,"Las Vegas","French",29330.4,147362.976,491.20992,"Health","2022-10-11","Elixir Essence"
"117577",386603,"Men 18-24","Increase Sales",23,"Instagram",0.104215269149596,3668,56.3568534335269,"Miami","French",29336.5952,114640.848,382.13616,"Fashion","2022-12-15","Vogue Visions"
"110868",767239,"Women 35-44","Product Launch",20,"Instagram",0.114618737488681,4723,22.7376403670694,"Las Vegas","English",17801.9072,90215.856,300.71952,"Fashion","2022-12-09","Trend Tailors"
"46991",417773,"Men 25-34","Market Expansion",29,"Facebook",0.126859425135825,11745,7.53244739216923,"New York","Spanish",61243.182,167984.64,559.9488,"Health","2022-02-16","Elixir Essence"
"22726",642154,"Women 35-44","Market Expansion",15,"Facebook",0.251913628618101,3359,54.8273162380345,"Los Angeles","French",105187.5748,236973.6,789.912,"Home","2022-07-30","Dwell Delight"
"45697",935658,"Women 35-44","Product Launch",20,"Facebook",0.672492538744693,6235,17.8687188345341,"New York","English",19794.39,56666.88,188.8896,"Health","2022-12-15","Heal Hub"
"77808",181947,"Men 45-60","Product Launch",7,"Instagram",0.123018574149643,2703,19.3604140913081,"Los Angeles","French",32201.4,62394,207.98,"Technology","2022-02-11","Tech Titans"
"73674",961615,"Women 35-44","Market Expansion",20,"Instagram",0.0785655987743014,11732,32.4568422667624,"Austin","English",1686.8852,4087.152,13.62384,"Technology","2022-12-01","Gadget Giants"
"188537",194515,"Men 25-34","Brand Awareness",18,"Twitter",0.279777816116798,10220,4.79006888885355,"Los Angeles","French",105691.5398,238092.48,793.6416,"Health","2022-02-19","Vigor Valley"
"53631",525186,"Men 35-44","Increase Sales",10,"Facebook",0.165348944138239,4371,10.6648306535623,"New York","English",41829.9,96833.6,322.778666666667,"Fashion","2022-04-18","Glam Garments"
"60645",928091,"Men 25-34","Increase Sales",11,"Facebook",0.0249868954736376,12692,15.3760218217201,"Miami","French",8418.56,28336.7,94.4556666666667,"Fashion","2022-03-31","Trend Tailors"
"61801",868846,"Men 18-24","Brand Awareness",9,"Facebook",0.0548224027711953,6060,12.1773108284371,"Miami","English",21536.64,70835.8,236.119333333333,"Fashion","2022-10-13","Glam Garments"
"71578",777771,"Men 35-44","Increase Sales",21,"Instagram",0.679158289041431,11296,4.86501212325684,"New York","French",10171.623,30820.608,102.73536,"Technology","2022-09-11","Cyber Circuit"
"161194",195340,"Women 25-34","Increase Sales",23,"Twitter",0.185950153633592,2513,4.54049040983258,"Austin","English",3982.2068,8754.912,29.18304,"Technology","2022-11-08","Gadget Giants"
"76516",907597,"Men 18-24","Increase Sales",11,"Instagram",0.417073331603488,7544,37.1216870731747,"New York","English",13213.2,32249.6,107.498666666667,"Technology","2022-03-10","Cyber Circuit"
"62641",891773,"Women 45-60","Increase Sales",8,"Facebook",0.0274693821053672,3635,16.8424163888652,"Miami","English",5053.44,17434.9,58.1163333333333,"Fashion","2022-02-22","Glam Garments"
"46135",825094,"Men 35-44","Product Launch",25,"Facebook",0.105613375275976,3786,15.2046689806351,"Las Vegas","Spanish",5010.368,26806.464,89.35488,"Health","2022-09-17","Fitness Front"
"110634",380180,"Men 35-44","Market Expansion",11,"Instagram",0.0651241581862112,5423,10.4419062699605,"Austin","English",1386.32,2825.1,9.417,"Fashion","2022-05-15","Mode Maven"
"106836",821841,"All Ages","Market Expansion",29,"Instagram",0.366513861688785,11461,4.58550719313954,"Los Angeles","English",95937.6572,216423.36,721.4112,"Health","2022-11-23","Wellness Waves"
"92458",643481,"Men 18-24","Market Expansion",15,"Instagram",0.377931180585214,14308,27.0635127010658,"Los Angeles","French",68835.8594,156213.36,520.7112,"Food","2022-01-12","Bistro Bliss"
"173581",943208,"Women 25-34","Brand Awareness",10,"Twitter",0.070182362385511,4532,3.01189351698303,"Miami","English",23137.92,76024.2,253.414,"Home","2022-05-23","Living Luxe"
"195365",361871,"Women 25-34","Brand Awareness",14,"Twitter",0.388301674277122,7692,2.58826517993365,"Los Angeles","English",90125.84,170530.5,568.435,"Fashion","2022-12-16","Silk & Style"
"141132",489744,"Women 35-44","Market Expansion",27,"Pinterest",0.0785657202169699,14172,4.52099980858693,"Austin","English",10050.8408,22893.84,76.3128,"Food","2022-08-01","Epicurean Edge"
"153773",370937,"Men 35-44","Brand Awareness",19,"Pinterest",0.429129599370777,4543,15.1637218037059,"Los Angeles","English",37325.0878,93279.6,310.932,"Fashion","2022-09-23","Mode Maven"
"197770",573495,"Men 18-24","Brand Awareness",3,"Twitter",0.117020734969237,5311,2.23259343949015,"Austin","English",14059.76,24481.8,81.606,"Fashion","2022-07-16","Trend Tailors"
"181305",154377,"All Ages","Product Launch",13,"Twitter",0.0308996681918621,7017,1.15686469817341,"Las Vegas","English",16910.72,71806.5,239.355,"Food","2022-02-15","Gastronomy Guild"
"103097",241304,"Women 35-44","Product Launch",27,"Instagram",0.0934255185796176,4836,9.4640562247364,"Austin","English",15210.91,31590.432,105.30144,"Health","2022-01-15","Well Wish"
"37869",724225,"Men 35-44","Increase Sales",22,"Facebook",0.070978740081565,14628,23.8291220543385,"Las Vegas","French",10997.2544,56486.16,188.2872,"Food","2022-05-13","Epicurean Edge"
"47875",737194,"Men 45-60","Market Expansion",26,"Facebook",0.175957898611386,8532,14.4803756795762,"Los Angeles","English",97700.0948,220341.6,734.472,"Health","2022-09-29","Balance Beam"
"166051",397035,"Men 25-34","Brand Awareness",13,"Twitter",0.0220437023744008,7538,0.641584445589719,"Miami","French",20368.64,67053.7,223.512333333333,"Technology","2022-06-25","Silicon Saga"
"133902",232543,"All Ages","Market Expansion",15,"Pinterest",0.0717578644397005,14569,9.36311088859701,"Austin","French",12341.758,28015.632,93.38544,"Home","2022-01-13","Nest Neat"
"145495",113710,"Men 45-60","Product Launch",14,"Pinterest",0.0686794509013959,11027,7.16185572051553,"Los Angeles","French",35121.66,73548,245.16,"Health","2022-10-23","Heal Hub"
"96270",343481,"Men 18-24","Market Expansion",6,"Instagram",0.0728719104737617,7128,19.8428239431957,"Miami","Spanish",11004.16,36714.3,122.381,"Food","2022-11-12","Nosh Nirvana"
"107868",659882,"Men 18-24","Increase Sales",7,"Instagram",0.0703837723057821,8516,11.6894763290757,"Austin","English",14072.24,24503.1,81.677,"Health","2022-01-13","Balance Beam"
"183591",207753,"Men 45-60","Brand Awareness",30,"Twitter",0.0627318158524795,13585,3.80374374492953,"Austin","English",13983.97,29095.2,96.984,"Food","2022-06-24","Gourmet Grove"
"115000",131696,"Women 25-34","Increase Sales",4,"Instagram",0.0732248049026781,7276,23.982450232643,"Las Vegas","English",7990.4,34651.8,115.506,"Fashion","2022-10-12","Attire Artistry"
"91733",909960,"Women 25-34","Market Expansion",3,"Instagram",0.0231302718925803,10316,18.8802930886372,"Miami","English",478.08,2613.1,8.71033333333333,"Food","2022-06-19","Dine Divine"
"130257",186305,"Women 45-60","Market Expansion",3,"Pinterest",0.0176365224041865,1606,3.63446596058134,"Las Vegas","French",6125.44,28930.5,96.435,"Technology","2022-09-26","Innovate Infinity"
"10817",903441,"Men 35-44","Product Launch",2,"Facebook",0.0507520611726816,12219,17.8226837511154,"Miami","English",13491.84,44773.4,149.244666666667,"Technology","2022-11-19","Gadget Giants"
"171584",121517,"All Ages","Market Expansion",3,"Twitter",0.0172303585242721,4650,2.6981224303746,"Las Vegas","French",9576.32,41257.8,137.526,"Home","2022-08-06","Furnish Fine"
"117908",998313,"Men 18-24","Brand Awareness",18,"Instagram",0.337486807982605,12265,23.4138161447901,"Los Angeles","English",7268.6152,19431.36,64.7712,"Fashion","2022-05-02","Style Sphere"
"87645",759706,"Women 25-34","Market Expansion",18,"Instagram",0.117693014044299,6235,13.9766876246658,"Miami","English",21176.7424,83178.144,277.26048,"Home","2022-05-15","Domestic Dream"
"125754",771550,"Women 35-44","Brand Awareness",6,"Instagram",0.0335291243278921,8629,0.0615437493636707,"Las Vegas","English",3978.24,17939.7,59.799,"Fashion","2022-04-24","Runway Rebels"
"128263",746382,"Men 18-24","Product Launch",18,"Pinterest",0.285677517062827,11742,2.35314804512389,"Los Angeles","English",16754.6764,43035.84,143.4528,"Technology","2022-06-07","Innovate Infinity"
"146039",603755,"Women 25-34","Product Launch",28,"Pinterest",0.0924364590388136,8830,9.75154979998221,"Las Vegas","English",17172.32,94851.648,316.17216,"Health","2022-09-21","Balance Beam"
"124586",423557,"Men 18-24","Market Expansion",5,"Instagram",0.179947390980667,9399,11.7171022530444,"New York","French",4145.4,11788.8,39.296,"Fashion","2022-08-03","Silk & Style"
"131860",212691,"Men 18-24","Increase Sales",5,"Pinterest",0.110061310797463,9022,9.2025648686326,"Los Angeles","French",25623.08,54058.5,180.195,"Home","2022-07-11","Nest Neat"
"149265",897227,"Women 25-34","Market Expansion",17,"Pinterest",0.0941504162417484,8641,0.851062090742963,"Las Vegas","English",4738.5536,27095.472,90.31824,"Fashion","2022-02-27","Attire Artistry"
"78007",279347,"Men 18-24","Market Expansion",9,"Instagram",0.210295595158877,12614,5.79588027948705,"Los Angeles","English",39907.84,76779,255.93,"Technology","2022-02-05","Silicon Saga"
"180573",161217,"Women 25-34","Product Launch",7,"Twitter",0.103076690158905,6487,6.79258346915894,"Miami","Spanish",14888.32,49298.2,164.327333333333,"Food","2022-07-01","Savor Street"
"542",996566,"Women 35-44","Product Launch",19,"Facebook",0.0406091303218886,11284,17.1701558138369,"Miami","English",12768.3072,50759.856,169.19952,"Technology","2022-01-30","Gadget Giants"
"150030",509675,"Men 25-34","Increase Sales",5,"Pinterest",0.10206672021794,9025,6.15996053791636,"New York","French",1995,6520,21.7333333333333,"Fashion","2022-09-05","Fiber Fashion"
"12307",707683,"All Ages","Brand Awareness",21,"Facebook",0.0485052302870326,9535,18.5893928100991,"Austin","English",10626.5588,22267.872,74.22624,"Technology","2022-06-13","Giga Geeks"
"135905",147057,"Women 25-34","Increase Sales",11,"Pinterest",0.0380026374521912,12782,4.07825504994724,"Las Vegas","English",8474.24,39687.3,132.291,"Home","2022-04-12","Space Spruce"
